SkillID,JobID,SkillName,ProficiencyLevel
7638,2753,Laundry,Intermediate
7639,2753,Housekeeping,Advanced
7640,2753,Childcare,Intermediate
7641,2753,Cooking,Basic
7642,2754,Janitorial Skills,Advanced
7643,2754,Home Cleaning,Advanced
7644,2755,Electrical,Intermediate
7645,2755,Welding,Basic
7646,2755,Carpentry,Intermediate
7647,2756,Textile Machine Operation,Basic
7648,2756,Tailoring,Intermediate
7649,2756,Garment Quality Control,Advanced
7650,2756,Sewing,Intermediate
7651,2757,Plumbing,Basic
7652,2758,Home Cleaning,Advanced
7653,2759,Packing,Intermediate
7654,2759,Textile Machine Operation,Intermediate
7655,2759,Electrical,Basic
7656,2759,Administrative Support,Basic
7657,2760,Cooking,Basic
7658,2760,Data Entry,Intermediate
7659,2760,Security Guarding,Basic
7660,2760,Carpentry,Basic
7661,2760,Childcare,Advanced
7662,2761,Kitchen Assistance,Basic
7663,2761,Guest Relations,Intermediate
7664,2761,Banquet Service,Intermediate
7665,2761,Barista Skills,Intermediate
7666,2761,Front Desk Operations,Intermediate
7667,2762,Livestock Management,Advanced
7668,2762,Horticulture,Basic
7669,2763,Welding,Basic
7670,2763,Metal Fabrication,Basic
7671,2764,Food Preparation,Basic
7672,2764,Guest Relations,Advanced
7673,2765,Childcare,Intermediate
7674,2765,Cooking,Advanced
7675,2766,Kitchen Assistance,Intermediate
7676,2766,Hotel Housekeeping,Advanced
7677,2766,Front Desk Operations,Advanced
7678,2766,Guest Relations,Intermediate
7679,2766,Serving,Advanced
7680,2767,Serving,Intermediate
7681,2767,Food Preparation,Advanced
7682,2767,Barista Skills,Intermediate
7683,2767,Front Desk Operations,Intermediate
7684,2768,Laundry,Basic
7685,2768,Housekeeping,Advanced
7686,2768,Cooking,Advanced
7687,2768,Home Cleaning,Basic
7688,2769,Security Guarding,Advanced
7689,2769,CCTV Monitoring,Intermediate
7690,2770,Patient Care,Basic
7691,2770,Caregiving,Basic
7692,2770,First Aid,Advanced
7693,2771,Janitorial Skills,Advanced
7694,2771,Facility Maintenance,Intermediate
7695,2772,Laundry,Advanced
7696,2773,Bar Bending,Intermediate
7697,2773,Welding,Advanced
7698,2773,Carpentry,Basic
7699,2773,Shuttering Carpentry,Basic
7700,2773,Electrical,Basic
7701,2774,Childcare,Intermediate
7702,2774,Laundry,Intermediate
7703,2774,Cooking,Advanced
7704,2774,Home Cleaning,Intermediate
7705,2775,Customer Service,Basic
7706,2776,Janitorial Skills,Advanced
7707,2776,Facility Maintenance,Advanced
7708,2777,Textile Machine Operation,Advanced
7709,2777,Tailoring,Advanced
7710,2777,Sewing,Intermediate
7711,2778,Caregiving,Basic
7712,2778,Elderly Care,Intermediate
7713,2778,Patient Care,Advanced
7714,2778,Childcare,Basic
7715,2779,Front Desk Operations,Intermediate
7716,2779,Hotel Housekeeping,Advanced
7717,2780,Carpentry,Advanced
7718,2780,Painting,Basic
7719,2780,Shuttering Carpentry,Intermediate
7720,2780,Bar Bending,Advanced
7721,2780,Construction Supervision,Advanced
7722,2781,Tailoring,Intermediate
7723,2781,Textile Machine Operation,Intermediate
7724,2781,Sewing,Intermediate
7725,2781,Garment Quality Control,Advanced
7726,2782,Caregiving,Advanced
7727,2782,First Aid,Intermediate
7728,2782,Childcare,Advanced
7729,2782,Patient Care,Advanced
7730,2783,Home Cleaning,Intermediate
7731,2783,Laundry,Basic
7732,2783,Childcare,Intermediate
7733,2783,Cooking,Intermediate
7734,2784,Garment Quality Control,Intermediate
7735,2785,Guest Relations,Intermediate
7736,2786,Tailoring,Intermediate
7737,2786,Textile Machine Operation,Basic
7738,2786,Sewing,Advanced
7739,2787,Sewing,Intermediate
7740,2787,Garment Quality Control,Basic
7741,2787,Textile Machine Operation,Basic
7742,2788,Food Preparation,Advanced
7743,2788,Kitchen Assistance,Intermediate
7744,2788,Hotel Housekeeping,Basic
7745,2789,Elderly Care,Basic
7746,2789,Patient Care,Intermediate
7747,2789,Childcare,Basic
7748,2789,First Aid,Advanced
7749,2789,Caregiving,Basic
7750,2790,Housekeeping,Advanced
7751,2791,Serving,Basic
7752,2791,Hotel Housekeeping,Intermediate
7753,2791,Food Preparation,Advanced
7754,2791,Kitchen Assistance,Intermediate
7755,2791,Front Desk Operations,Advanced
7756,2792,Banquet Service,Basic
7757,2792,Hotel Housekeeping,Basic
7758,2792,Guest Relations,Intermediate
7759,2792,Serving,Basic
7760,2792,Barista Skills,Basic
7761,2793,Textile Machine Operation,Basic
7762,2794,Hotel Housekeeping,Intermediate
7763,2795,Health Aide,Advanced
7764,2796,CCTV Monitoring,Basic
7765,2797,Fishing,Advanced
7766,2798,Home Cleaning,Advanced
7767,2798,Housekeeping,Advanced
7768,2798,Caregiving,Advanced
7769,2798,Cooking,Basic
7770,2798,Childcare,Basic
7771,2799,Housekeeping,Intermediate
7772,2800,Banquet Service,Advanced
7773,2800,Front Desk Operations,Intermediate
7774,2800,Barista Skills,Basic
7775,2801,Caregiving,Intermediate
7776,2801,Childcare,Advanced
7777,2801,Patient Care,Basic
7778,2801,Health Aide,Intermediate
7779,2801,Nursing,Intermediate
7780,2802,Livestock Management,Intermediate
7781,2803,Banquet Service,Intermediate
7782,2803,Kitchen Assistance,Basic
7783,2803,Hotel Housekeeping,Advanced
7784,2803,Barista Skills,Basic
7785,2803,Front Desk Operations,Basic
7786,2804,Sewing,Basic
7787,2804,Textile Machine Operation,Advanced
7788,2804,Garment Quality Control,Intermediate
7789,2805,Welding,Basic
7790,2806,Logistics Coordination,Basic
7791,2806,Packing,Basic
7792,2806,Inventory Management,Basic
7793,2807,Health Aide,Basic
7794,2807,First Aid,Intermediate
7795,2807,Nursing,Basic
7796,2807,Caregiving,Basic
7797,2807,Elderly Care,Advanced
7798,2808,Horticulture,Intermediate
7799,2808,Farming,Basic
7800,2808,Fishing,Advanced
7801,2809,Health Aide,Advanced
7802,2809,Patient Care,Advanced
7803,2809,Nursing,Advanced
7804,2810,Cooking,Advanced
7805,2810,Caregiving,Basic
7806,2810,Laundry,Advanced
7807,2810,Childcare,Advanced
7808,2811,Vehicle Maintenance,Intermediate
7809,2812,Home Cleaning,Basic
7810,2812,Childcare,Basic
7811,2812,Caregiving,Basic
7812,2813,Laundry,Advanced
7813,2813,Cooking,Intermediate
7814,2813,Childcare,Advanced
7815,2814,Cooking,Basic
7816,2815,Painting,Intermediate
7817,2815,Plumbing,Basic
7818,2816,Health Aide,Intermediate
7819,2816,Caregiving,Advanced
7820,2816,Elderly Care,Advanced
7821,2817,Laundry,Basic
7822,2817,Cooking,Intermediate
7823,2818,Electrical,Basic
7824,2819,Facility Maintenance,Intermediate
7825,2819,Janitorial Skills,Intermediate
7826,2820,Caregiving,Intermediate
7827,2820,Housekeeping,Basic
7828,2820,Home Cleaning,Intermediate
7829,2821,Home Cleaning,Advanced
7830,2821,Janitorial Skills,Intermediate
7831,2822,Childcare,Advanced
7832,2822,Patient Care,Advanced
7833,2823,Kitchen Assistance,Intermediate
7834,2823,Banquet Service,Advanced
7835,2823,Guest Relations,Advanced
7836,2823,Serving,Basic
7837,2824,Elderly Care,Basic
7838,2824,Caregiving,Intermediate
7839,2825,Inventory Management,Intermediate
7840,2825,Packing,Advanced
7841,2825,Logistics Coordination,Basic
7842,2826,Tiling,Advanced
7843,2826,Plumbing,Advanced
7844,2827,Janitorial Skills,Advanced
7845,2828,Caregiving,Advanced
7846,2829,Textile Machine Operation,Advanced
7847,2829,Sewing,Basic
7848,2829,Tailoring,Intermediate
7849,2830,Security Guarding,Basic
7850,2830,CCTV Monitoring,Intermediate
7851,2831,Welding,Intermediate
7852,2831,Metal Fabrication,Advanced
7853,2832,Serving,Advanced
7854,2833,Housekeeping,Basic
7855,2833,Cooking,Advanced
7856,2833,Home Cleaning,Intermediate
7857,2833,Laundry,Advanced
7858,2834,First Aid,Basic
7859,2834,Nursing,Intermediate
7860,2835,Welding,Basic
7861,2835,Shuttering Carpentry,Intermediate
7862,2835,Construction Supervision,Basic
7863,2835,Masonry,Intermediate
7864,2836,Housekeeping,Basic
7865,2836,Laundry,Intermediate
7866,2837,Childcare,Basic
7867,2837,Cooking,Advanced
7868,2838,Facility Maintenance,Advanced
7869,2838,Janitorial Skills,Basic
7870,2839,Elderly Care,Advanced
7871,2839,Health Aide,Intermediate
7872,2839,Caregiving,Intermediate
7873,2840,Accounting,Basic
7874,2840,Excel,Advanced
7875,2840,Bookkeeping,Basic
7876,2841,Childcare,Intermediate
7877,2842,Inventory Management,Basic
7878,2842,Logistics Coordination,Advanced
7879,2842,Packing,Basic
7880,2843,Carpentry,Basic
7881,2843,Electrical,Intermediate
7882,2843,Construction Supervision,Basic
7883,2843,Bar Bending,Advanced
7884,2844,Housekeeping,Advanced
7885,2844,Home Cleaning,Advanced
7886,2844,Childcare,Intermediate
7887,2844,Cooking,Basic
7888,2845,Cooking,Basic
7889,2845,Housekeeping,Intermediate
7890,2845,Laundry,Advanced
7891,2845,Home Cleaning,Basic
7892,2846,Welding,Basic
7893,2847,Elderly Care,Advanced
7894,2847,Patient Care,Intermediate
7895,2847,Caregiving,Advanced
7896,2847,Childcare,Advanced
7897,2847,First Aid,Basic
7898,2848,Cooking,Basic
7899,2848,Housekeeping,Advanced
7900,2849,Plumbing,Basic
7901,2850,Farming,Advanced
7902,2851,Guest Relations,Advanced
7903,2852,Childcare,Advanced
7904,2853,Serving,Intermediate
7905,2853,Barista Skills,Advanced
7906,2853,Banquet Service,Intermediate
7907,2854,Front Desk Operations,Advanced
7908,2854,Serving,Basic
7909,2854,Banquet Service,Intermediate
7910,2855,Banquet Service,Intermediate
7911,2856,Food Preparation,Intermediate
7912,2856,Hotel Housekeeping,Intermediate
7913,2856,Front Desk Operations,Intermediate
7914,2856,Kitchen Assistance,Basic
7915,2856,Serving,Basic
7916,2857,Electrical,Basic
7917,2857,Shuttering Carpentry,Basic
7918,2858,Garment Quality Control,Intermediate
7919,2858,Sewing,Advanced
7920,2858,Textile Machine Operation,Intermediate
7921,2859,Electrical,Advanced
7922,2859,Bar Bending,Intermediate
7923,2859,Masonry,Intermediate
7924,2859,Welding,Basic
7925,2860,Laundry,Advanced
7926,2861,Garment Quality Control,Intermediate
7927,2861,Sewing,Advanced
7928,2861,Textile Machine Operation,Basic
7929,2862,Construction Supervision,Advanced
7930,2863,Nursing,Intermediate
7931,2863,First Aid,Intermediate
7932,2863,Patient Care,Advanced
7933,2864,Home Cleaning,Basic
7934,2864,Housekeeping,Advanced
7935,2865,Sewing,Advanced
7936,2865,Tailoring,Advanced
7937,2866,Caregiving,Basic
7938,2866,Nursing,Intermediate
7939,2866,Childcare,Advanced
7940,2866,First Aid,Basic
7941,2867,Housekeeping,Basic
7942,2867,Cooking,Intermediate
7943,2867,Caregiving,Intermediate
7944,2867,Laundry,Intermediate
7945,2867,Childcare,Basic
7946,2868,Electrical,Advanced
7947,2868,Tiling,Basic
7948,2868,Carpentry,Basic
7949,2868,Masonry,Intermediate
7950,2869,Quality Inspection,Intermediate
7951,2870,Childcare,Intermediate
7952,2870,Nursing,Basic
7953,2870,Caregiving,Intermediate
7954,2870,Elderly Care,Basic
7955,2870,Patient Care,Basic
7956,2871,Caregiving,Basic
7957,2871,Cooking,Advanced
7958,2872,Bookkeeping,Basic
7959,2873,Logistics Coordination,Intermediate
7960,2873,Packing,Intermediate
7961,2873,Inventory Management,Basic
7962,2874,Facility Maintenance,Intermediate
7963,2874,Janitorial Skills,Basic
7964,2875,Customer Service,Intermediate
7965,2875,Inventory Management,Intermediate
7966,2876,Welding,Intermediate
7967,2876,Metal Fabrication,Basic
7968,2877,Electrical,Intermediate
7969,2877,Tiling,Advanced
7970,2878,Welding,Intermediate
7971,2879,Caregiving,Intermediate
7972,2879,Health Aide,Advanced
7973,2879,Childcare,Intermediate
7974,2879,Nursing,Basic
7975,2879,Patient Care,Basic
7976,2880,Housekeeping,Basic
7977,2880,Laundry,Intermediate
7978,2881,Tiling,Basic
7979,2882,Caregiving,Intermediate
7980,2882,Nursing,Advanced
7981,2882,First Aid,Basic
7982,2883,Kitchen Assistance,Intermediate
7983,2883,Barista Skills,Basic
7984,2884,Retail Sales,Advanced
7985,2884,Customer Service,Basic
7986,2884,Inventory Management,Basic
7987,2885,Retail Sales,Intermediate
7988,2886,Childcare,Intermediate
7989,2886,Home Cleaning,Advanced
7990,2887,Tiling,Advanced
7991,2887,Painting,Advanced
7992,2887,Bar Bending,Advanced
7993,2887,Welding,Basic
7994,2887,Carpentry,Basic
7995,2888,Construction Supervision,Basic
7996,2888,Carpentry,Advanced
7997,2889,Construction Supervision,Advanced
7998,2889,Carpentry,Intermediate
7999,2889,Welding,Intermediate
8000,2890,Hotel Housekeeping,Intermediate
8001,2890,Serving,Basic
8002,2890,Kitchen Assistance,Basic
8003,2890,Banquet Service,Advanced
8004,2891,Textile Machine Operation,Basic
8005,2892,Health Aide,Advanced
8006,2892,First Aid,Intermediate
8007,2893,Shuttering Carpentry,Intermediate
8008,2893,Bar Bending,Intermediate
8009,2893,Construction Supervision,Advanced
8010,2894,First Aid,Advanced
8011,2894,Patient Care,Advanced
8012,2894,Caregiving,Advanced
8013,2895,Barista Skills,Intermediate
8014,2895,Banquet Service,Advanced
8015,2895,Guest Relations,Basic
8016,2895,Food Preparation,Intermediate
8017,2895,Hotel Housekeeping,Basic
8018,2896,Painting,Advanced
8019,2896,Plumbing,Basic
8020,2896,Electrical,Advanced
8021,2896,Masonry,Advanced
8022,2896,Welding,Advanced
8023,2897,Customer Service,Intermediate
8024,2897,Inventory Management,Basic
8025,2897,Retail Sales,Basic
8026,2898,Plumbing,Intermediate
8027,2898,Masonry,Intermediate
8028,2899,Front Desk Operations,Advanced
8029,2900,Banquet Service,Intermediate
8030,2900,Guest Relations,Basic
8031,2900,Kitchen Assistance,Intermediate
8032,2900,Hotel Housekeeping,Basic
8033,2901,Masonry,Advanced
8034,2901,Electrical,Advanced
8035,2901,Construction Supervision,Basic
8036,2901,Bar Bending,Intermediate
8037,2902,Painting,Basic
8038,2903,Barista Skills,Advanced
8039,2903,Hotel Housekeeping,Intermediate
8040,2903,Food Preparation,Advanced
8041,2904,Kitchen Assistance,Advanced
8042,2904,Front Desk Operations,Intermediate
8043,2904,Hotel Housekeeping,Advanced
8044,2904,Guest Relations,Basic
8045,2904,Banquet Service,Intermediate
8046,2905,Bar Bending,Basic
8047,2905,Carpentry,Advanced
8048,2905,Plumbing,Advanced
8049,2905,Construction Supervision,Basic
8050,2906,Childcare,Basic
8051,2906,Health Aide,Advanced
8052,2907,Heavy Vehicle Driving,Basic
8053,2907,Inventory Management,Basic
8054,2907,Textile Machine Operation,Advanced
8055,2907,Childcare,Intermediate
8056,2908,First Aid,Advanced
8057,2908,Health Aide,Basic
8058,2908,Childcare,Intermediate
8059,2909,Nursing,Advanced
8060,2909,Caregiving,Intermediate
8061,2909,Childcare,Basic
8062,2909,Patient Care,Advanced
8063,2909,Health Aide,Intermediate
8064,2910,Housekeeping,Intermediate
8065,2910,Laundry,Intermediate
8066,2910,Cooking,Intermediate
8067,2910,Home Cleaning,Intermediate
8068,2911,Hairdressing,Advanced
8069,2911,Makeup Artistry,Advanced
8070,2911,Beauty Therapy,Intermediate
8071,2912,Home Cleaning,Intermediate
8072,2912,Cooking,Advanced
8073,2913,Elderly Care,Advanced
8074,2913,Childcare,Basic
8075,2914,Driving,Advanced
8076,2914,Beauty Therapy,Advanced
8077,2914,Logistics Coordination,Intermediate
8078,2914,Concrete Mixing,Basic
8079,2915,Teaching Assistance,Advanced
8080,2916,Welding,Advanced
8081,2916,Metal Fabrication,Advanced
8082,2916,Machine Operation,Advanced
8083,2916,Quality Inspection,Basic
8084,2917,Tiling,Intermediate
8085,2918,Caregiving,Intermediate
8086,2919,Garment Quality Control,Advanced
8087,2919,Sewing,Advanced
8088,2920,Hotel Housekeeping,Basic
8089,2921,Packing,Basic
8090,2921,Logistics Coordination,Basic
8091,2922,Quality Inspection,Intermediate
8092,2923,Retail Sales,Intermediate
8093,2923,Inventory Management,Basic
8094,2923,Customer Service,Intermediate
8095,2924,Shuttering Carpentry,Advanced
8096,2924,Painting,Intermediate
8097,2924,Masonry,Intermediate
8098,2925,Welding,Basic
8099,2925,Bar Bending,Intermediate
8100,2926,Masonry,Intermediate
8101,2926,Shuttering Carpentry,Basic
8102,2926,Painting,Advanced
8103,2926,Construction Supervision,Advanced
8104,2927,Health Aide,Advanced
8105,2927,Caregiving,Basic
8106,2928,First Aid,Intermediate
8107,2929,Forklift Operation,Advanced
8108,2930,Kitchen Assistance,Basic
8109,2930,Guest Relations,Intermediate
8110,2930,Front Desk Operations,Intermediate
8111,2930,Food Preparation,Advanced
8112,2930,Serving,Advanced
8113,2931,Cooking,Advanced
8114,2931,Home Cleaning,Basic
8115,2932,Textile Machine Operation,Intermediate
8116,2933,Home Cleaning,Advanced
8117,2933,Janitorial Skills,Intermediate
8118,2934,Home Cleaning,Advanced
8119,2934,Janitorial Skills,Intermediate
8120,2935,Inventory Management,Basic
8121,2935,Retail Sales,Intermediate
8122,2935,Customer Service,Intermediate
8123,2936,Vehicle Maintenance,Advanced
8124,2936,Driving,Advanced
8125,2936,Heavy Vehicle Driving,Basic
8126,2937,Garment Quality Control,Intermediate
8127,2937,Textile Machine Operation,Basic
8128,2937,Sewing,Intermediate
8129,2937,Tailoring,Intermediate
8130,2938,Metal Fabrication,Advanced
8131,2938,Quality Inspection,Basic
8132,2939,Childcare,Basic
8133,2939,Housekeeping,Advanced
8134,2939,Laundry,Basic
8135,2939,Home Cleaning,Basic
8136,2940,Housekeeping,Intermediate
8137,2940,Caregiving,Basic
8138,2940,Cooking,Intermediate
8139,2941,MS Office,Basic
8140,2941,Accounting,Basic
8141,2941,Excel,Advanced
8142,2941,Administrative Support,Basic
8143,2942,Housekeeping,Intermediate
8144,2942,Home Cleaning,Intermediate
8145,2942,Laundry,Intermediate
8146,2942,Cooking,Advanced
8147,2943,Sewing,Advanced
8148,2943,Garment Quality Control,Intermediate
8149,2944,Painting,Basic
8150,2945,Barista Skills,Basic
8151,2946,Front Desk Operations,Advanced
8152,2947,Delivery Driving,Intermediate
8153,2947,Vehicle Maintenance,Intermediate
8154,2947,Forklift Operation,Intermediate
8155,2948,Electrical,Advanced
8156,2948,Carpentry,Advanced
8157,2949,Plumbing,Advanced
8158,2949,Construction Supervision,Intermediate
8159,2949,Electrical,Advanced
8160,2950,Sewing,Basic
8161,2950,Textile Machine Operation,Basic
8162,2950,Tailoring,Advanced
8163,2951,Sewing,Advanced
8164,2951,Tailoring,Intermediate
8165,2951,Textile Machine Operation,Advanced
8166,2952,Childcare,Basic
8167,2952,Housekeeping,Basic
8168,2952,Laundry,Basic
8169,2952,Home Cleaning,Intermediate
8170,2953,Home Cleaning,Intermediate
8171,2953,Childcare,Basic
8172,2953,Caregiving,Advanced
8173,2953,Laundry,Intermediate
8174,2954,Cooking,Basic
8175,2954,Childcare,Basic
8176,2954,Caregiving,Intermediate
8177,2954,Home Cleaning,Basic
8178,2955,Excel,Basic
8179,2956,Caregiving,Intermediate
8180,2956,Cooking,Basic
8181,2956,Home Cleaning,Advanced
8182,2956,Childcare,Advanced
8183,2957,Carpentry,Intermediate
8184,2957,Masonry,Intermediate
8185,2957,Shuttering Carpentry,Advanced
8186,2957,Painting,Advanced
8187,2958,Caregiving,Advanced
8188,2958,Housekeeping,Intermediate
8189,2958,Home Cleaning,Basic
8190,2959,Packing,Basic
8191,2959,Inventory Management,Basic
8192,2959,Logistics Coordination,Basic
8193,2960,Welding,Advanced
8194,2960,Machine Operation,Intermediate
8195,2960,Quality Inspection,Advanced
8196,2960,Metal Fabrication,Intermediate
8197,2961,Laundry,Intermediate
8198,2962,Makeup Artistry,Basic
8199,2962,Hairdressing,Intermediate
8200,2962,Beauty Therapy,Basic
8201,2963,Home Cleaning,Advanced
8202,2963,Laundry,Intermediate
8203,2963,Housekeeping,Basic
8204,2964,Beauty Therapy,Intermediate
8205,2964,Hairdressing,Advanced
8206,2965,Caregiving,Basic
8207,2965,Housekeeping,Advanced
8208,2965,Childcare,Advanced
8209,2965,Laundry,Advanced
8210,2965,Home Cleaning,Intermediate
8211,2966,Security Guarding,Intermediate
8212,2966,CCTV Monitoring,Intermediate
8213,2967,Fishing,Basic
8214,2967,Horticulture,Intermediate
8215,2967,Farming,Basic
8216,2967,Livestock Management,Intermediate
8217,2968,Cooking,Intermediate
8218,2969,Masonry,Intermediate
8219,2969,Bar Bending,Basic
8220,2969,Construction Supervision,Advanced
8221,2970,Teaching Assistance,Intermediate
8222,2971,Shuttering Carpentry,Intermediate
8223,2971,Welding,Basic
8224,2971,Carpentry,Basic
8225,2971,Tiling,Advanced
8226,2971,Plumbing,Intermediate
8227,2972,Garment Quality Control,Advanced
8228,2972,Tailoring,Advanced
8229,2972,Textile Machine Operation,Advanced
8230,2972,Sewing,Intermediate
8231,2973,Food Preparation,Basic
8232,2974,Childcare,Basic
8233,2974,Housekeeping,Intermediate
8234,2974,Laundry,Advanced
8235,2974,Cooking,Basic
8236,2974,Caregiving,Intermediate
8237,2975,Hotel Housekeeping,Intermediate
8238,2975,Front Desk Operations,Intermediate
8239,2976,Cooking,Advanced
8240,2976,Housekeeping,Basic
8241,2976,Home Cleaning,Basic
8242,2977,Data Entry,Basic
8243,2977,MS Office,Basic
8244,2978,Tailoring,Advanced
8245,2978,Textile Machine Operation,Basic
8246,2979,Laundry,Intermediate
8247,2979,Housekeeping,Basic
8248,2979,Caregiving,Intermediate
8249,2979,Home Cleaning,Basic
8250,2980,Childcare,Basic
8251,2980,Laundry,Intermediate
8252,2980,Housekeeping,Advanced
8253,2981,Childcare,Basic
8254,2981,Cooking,Basic
8255,2981,Home Cleaning,Intermediate
8256,2982,Childcare,Intermediate
8257,2982,Health Aide,Basic
8258,2982,First Aid,Advanced
8259,2982,Nursing,Intermediate
8260,2982,Caregiving,Basic
8261,2983,Caregiving,Advanced
8262,2984,Machine Operation,Intermediate
8263,2984,Quality Inspection,Basic
8264,2985,Shuttering Carpentry,Intermediate
8265,2985,Tiling,Advanced
8266,2985,Masonry,Intermediate
8267,2986,First Aid,Advanced
8268,2986,Nursing,Advanced
8269,2987,Forklift Operation,Basic
8270,2987,Delivery Driving,Intermediate
8271,2987,Vehicle Maintenance,Basic
8272,2987,Driving,Basic
8273,2987,Heavy Vehicle Driving,Basic
8274,2988,Electrical,Intermediate
8275,2988,Shuttering Carpentry,Advanced
8276,2988,Construction Supervision,Intermediate
8277,2988,Painting,Intermediate
8278,2989,Machine Operation,Basic
8279,2989,Quality Inspection,Basic
8280,2990,Electrical,Advanced
8281,2990,Construction Supervision,Basic
8282,2990,Carpentry,Intermediate
8283,2990,Painting,Advanced
8284,2991,Accounting,Basic
8285,2991,Bookkeeping,Advanced
8286,2991,Excel,Intermediate
8287,2991,MS Office,Basic
8288,2991,Administrative Support,Intermediate
8289,2992,Laundry,Basic
8290,2993,Sewing,Advanced
8291,2993,Tailoring,Basic
8292,2994,Sewing,Intermediate
8293,2995,Childcare,Intermediate
8294,2995,Home Cleaning,Basic
8295,2996,Caregiving,Advanced
8296,2996,Laundry,Intermediate
8297,2996,Housekeeping,Intermediate
8298,2996,Childcare,Basic
8299,2997,Cooking,Advanced
8300,2997,Caregiving,Basic
8301,2997,Laundry,Intermediate
8302,2997,Home Cleaning,Intermediate
8303,2997,Childcare,Advanced
8304,2998,Carpentry,Basic
8305,2998,Teaching Assistance,Advanced
8306,2998,Heavy Vehicle Driving,Advanced
8307,2999,Welding,Advanced
8308,3000,Serving,Advanced
8309,3001,Tiling,Basic
8310,3001,Bar Bending,Intermediate
8311,3002,Guest Relations,Intermediate
8312,3002,Serving,Intermediate
8313,3002,Barista Skills,Basic
8314,3002,Front Desk Operations,Advanced
8315,3002,Hotel Housekeeping,Basic
8316,3003,Guest Relations,Basic
8317,3003,Food Preparation,Intermediate
8318,3003,Banquet Service,Basic
8319,3003,Hotel Housekeeping,Intermediate
8320,3003,Kitchen Assistance,Advanced
8321,3004,Tailoring,Basic
8322,3004,Sewing,Advanced
8323,3005,Customer Service,Advanced
8324,3005,Retail Sales,Intermediate
8325,3005,Inventory Management,Advanced
8326,3006,Caregiving,Advanced
8327,3007,Welding,Basic
8328,3008,Caregiving,Basic
8329,3008,Cooking,Advanced
8330,3008,Laundry,Intermediate
8331,3008,Home Cleaning,Basic
8332,3008,Housekeeping,Advanced
8333,3009,Housekeeping,Advanced
8334,3009,Laundry,Basic
8335,3010,Delivery Driving,Basic
8336,3010,Driving,Intermediate
8337,3010,Vehicle Maintenance,Intermediate
8338,3011,Housekeeping,Advanced
8339,3012,Health Aide,Advanced
8340,3012,Nursing,Advanced
8341,3012,First Aid,Intermediate
8342,3013,Health Aide,Intermediate
8343,3014,Welding,Intermediate
8344,3015,Front Desk Operations,Basic
8345,3015,Food Preparation,Intermediate
8346,3016,Masonry,Intermediate
8347,3016,Tiling,Advanced
8348,3017,Patient Care,Intermediate
8349,3018,Housekeeping,Intermediate
8350,3018,Cooking,Advanced
8351,3018,Childcare,Intermediate
8352,3019,Front Desk Operations,Advanced
8353,3019,Shuttering Carpentry,Intermediate
8354,3019,Data Entry,Advanced
8355,3020,Construction Supervision,Basic
8356,3020,Carpentry,Basic
8357,3021,Caregiving,Advanced
8358,3021,Home Cleaning,Advanced
8359,3021,Childcare,Basic
8360,3021,Cooking,Basic
8361,3021,Laundry,Basic
8362,3022,Machine Operation,Intermediate
8363,3023,Guest Relations,Advanced
8364,3023,Banquet Service,Basic
8365,3023,Hotel Housekeeping,Basic
8366,3023,Front Desk Operations,Advanced
8367,3023,Barista Skills,Intermediate
8368,3024,Vehicle Maintenance,Basic
8369,3024,Heavy Vehicle Driving,Basic
8370,3025,Caregiving,Intermediate
8371,3025,Elderly Care,Intermediate
8372,3025,Nursing,Basic
8373,3026,Laundry,Basic
8374,3027,Shuttering Carpentry,Intermediate
8375,3027,Electrical,Advanced
8376,3028,Plumbing,Intermediate
8377,3028,Construction Supervision,Advanced
8378,3028,Carpentry,Intermediate
8379,3028,Masonry,Intermediate
8380,3029,Masonry,Intermediate
8381,3029,Painting,Basic
8382,3030,Home Cleaning,Basic
8383,3030,Caregiving,Basic
8384,3030,Childcare,Advanced
8385,3030,Cooking,Advanced
8386,3030,Laundry,Basic
8387,3031,Serving,Basic
8388,3031,Front Desk Operations,Advanced
8389,3031,Hotel Housekeeping,Intermediate
8390,3031,Guest Relations,Basic
8391,3031,Kitchen Assistance,Advanced
8392,3032,Kitchen Assistance,Basic
8393,3033,Tailoring,Basic
8394,3033,Garment Quality Control,Intermediate
8395,3033,Sewing,Intermediate
8396,3034,Garment Quality Control,Advanced
8397,3035,Vehicle Maintenance,Advanced
8398,3035,Driving,Intermediate
8399,3035,Heavy Vehicle Driving,Intermediate
8400,3036,Metal Fabrication,Basic
8401,3036,Welding,Advanced
8402,3037,Caregiving,Advanced
8403,3038,Home Cleaning,Basic
8404,3038,Childcare,Advanced
8405,3038,Cooking,Advanced
8406,3039,Barista Skills,Advanced
8407,3039,Front Desk Operations,Intermediate
8408,3039,Guest Relations,Basic
8409,3039,Food Preparation,Advanced
8410,3039,Hotel Housekeeping,Intermediate
8411,3040,Quality Inspection,Basic
8412,3040,Welding,Advanced
8413,3040,Metal Fabrication,Intermediate
8414,3040,Machine Operation,Advanced
8415,3041,Driving,Intermediate
8416,3042,Food Preparation,Advanced
8417,3042,Barista Skills,Advanced
8418,3043,Plumbing,Basic
8419,3043,Bar Bending,Intermediate
8420,3043,Carpentry,Advanced
8421,3044,Home Cleaning,Basic
8422,3044,Laundry,Intermediate
8423,3044,Housekeeping,Advanced
8424,3044,Caregiving,Intermediate
8425,3044,Childcare,Basic
