LanguageID,PersonalID,LanguageName,ProficiencyLevel,ProofOfProficiency
11002,5403,English,Intermediate,
11003,5404,English,Basic,
11004,5404,Sinhala,Advanced,Certificate
11005,5405,English,Basic,
11006,5405,Arabic,Fluent,Test Score
11007,5405,Japanese,Advanced,Test Score
11008,5406,Japanese,Advanced,None
11009,5406,Arabic,Basic,
11010,5406,Sinhala,Intermediate,
11011,5407,English,Fluent,None
11012,5407,Hebrew,Intermediate,
11013,5408,Tamil,Basic,
11014,5409,Arabic,Basic,
11015,5410,German,Fluent,Test Score
11016,5410,Hebrew,Intermediate,
11017,5410,Sinhala,Basic,
11018,5411,English,Advanced,None
11019,5411,Arabic,Intermediate,
11020,5412,Korean,Intermediate,
11021,5412,English,Intermediate,
11022,5413,German,Basic,
11023,5413,Arabic,Basic,
11024,5414,French,Intermediate,
11025,5414,Tamil,Basic,
11026,5414,English,Basic,
11027,5415,German,Intermediate,
11028,5415,English,Advanced,Certificate
11029,5415,Japanese,Advanced,Certificate
11030,5415,Sinhala,Basic,
11031,5416,German,Basic,
11032,5416,Japanese,Basic,
11033,5416,Tagalog,Intermediate,
11034,5416,Hebrew,Basic,
11035,5417,English,Basic,
11036,5417,Arabic,Advanced,None
11037,5418,Arabic,Basic,
11038,5418,Sinhala,Fluent,Test Score
11039,5419,English,Basic,
11040,5420,Tamil,Intermediate,
11041,5420,English,Advanced,Certificate
11042,5421,Hindi,Advanced,Test Score
11043,5421,Sinhala,Basic,
11044,5422,English,Basic,
11045,5422,Tagalog,Basic,
11046,5423,Tamil,Advanced,Test Score
11047,5423,Sinhala,Basic,
11048,5424,Hindi,Fluent,None
11049,5424,English,Advanced,Certificate
11050,5425,Tamil,Basic,
11051,5425,English,Advanced,None
11052,5426,English,Fluent,Certificate
11053,5426,Tagalog,Basic,
11054,5427,Tamil,Intermediate,
11055,5427,English,Basic,
11056,5427,Arabic,Advanced,Test Score
11057,5428,Tamil,Basic,
11058,5428,English,Intermediate,
11059,5429,English,Advanced,None
11060,5429,Sinhala,Basic,
11061,5430,English,Advanced,None
11062,5430,Arabic,Basic,
11063,5431,Arabic,Intermediate,
11064,5432,Arabic,Intermediate,
11065,5433,Tamil,Advanced,Test Score
11066,5433,English,Basic,
11067,5434,Tamil,Intermediate,
11068,5434,English,Advanced,Test Score
11069,5435,English,Intermediate,
11070,5435,Sinhala,Basic,
11071,5436,English,Intermediate,
11072,5437,Arabic,Intermediate,
11073,5438,Hindi,Intermediate,
11074,5438,Tamil,Basic,
11075,5438,English,Advanced,None
11076,5438,Arabic,Intermediate,
11077,5439,Italian,Intermediate,
11078,5439,English,Advanced,None
11079,5439,Tagalog,Intermediate,
11080,5440,Tamil,Basic,
11081,5440,Arabic,Advanced,Certificate
11082,5441,Korean,Advanced,None
11083,5441,Arabic,Fluent,Certificate
11084,5442,English,Basic,
11085,5443,English,Advanced,Test Score
11086,5443,Arabic,Advanced,Test Score
11087,5444,Arabic,Basic,
11088,5445,English,Intermediate,
11089,5445,Italian,Fluent,Test Score
11090,5445,Japanese,Intermediate,
11091,5446,English,Basic,
11092,5446,Arabic,Intermediate,
11093,5446,Hebrew,Basic,
11094,5447,Tamil,Intermediate,
11095,5447,Japanese,Intermediate,
11096,5447,Sinhala,Advanced,Certificate
11097,5448,Tamil,Intermediate,
11098,5448,French,Advanced,None
11099,5448,English,Advanced,None
11100,5449,Tamil,Basic,
11101,5449,Arabic,Advanced,Test Score
11102,5450,Tamil,Basic,
11103,5450,English,Basic,
11104,5450,Arabic,Basic,
11105,5451,Tamil,Advanced,Test Score
11106,5452,English,Basic,
11107,5453,French,Fluent,Certificate
11108,5453,Sinhala,Basic,
11109,5453,English,Basic,
11110,5454,Tamil,Intermediate,
11111,5454,English,Basic,
11112,5454,Arabic,Basic,
11113,5454,Sinhala,Basic,
11114,5455,English,Basic,
11115,5455,Arabic,Intermediate,
11116,5456,Tamil,Advanced,Certificate
11117,5456,Arabic,Basic,
11118,5456,Sinhala,Basic,
11119,5457,Arabic,Basic,
11120,5458,Arabic,Basic,
11121,5459,Hindi,Intermediate,
11122,5459,Korean,Basic,
11123,5459,Arabic,Basic,
11124,5460,Korean,Basic,
11125,5460,Italian,Basic,
11126,5461,Hindi,Intermediate,
11127,5461,English,Intermediate,
11128,5462,French,Advanced,None
11129,5462,Italian,Intermediate,
11130,5462,Sinhala,Intermediate,
11131,5463,Tamil,Basic,
11132,5463,Arabic,Fluent,Test Score
11133,5464,Hindi,Advanced,None
11134,5464,Korean,Fluent,Test Score
11135,5464,Italian,Intermediate,
11136,5464,Hebrew,Intermediate,
11137,5465,Hindi,Intermediate,
11138,5465,Arabic,Basic,
11139,5466,Tamil,Basic,
11140,5466,English,Advanced,Certificate
11141,5466,Italian,Advanced,None
11142,5467,English,Fluent,Test Score
11143,5468,Korean,Advanced,Certificate
11144,5468,English,Basic,
11145,5468,Sinhala,Basic,
11146,5469,German,Intermediate,
11147,5469,English,Basic,
11148,5469,Italian,Intermediate,
11149,5469,Arabic,Intermediate,
11150,5470,Hindi,Basic,
11151,5471,Hindi,Basic,
11152,5471,English,Intermediate,
11153,5471,Japanese,Fluent,Certificate
11154,5472,Arabic,Fluent,None
11155,5473,Arabic,Advanced,None
11156,5473,Japanese,Basic,
11157,5474,English,Basic,
11158,5474,Arabic,Intermediate,
11159,5475,Sinhala,Advanced,Certificate
11160,5476,English,Intermediate,
11161,5476,Arabic,Intermediate,
11162,5477,Tamil,Basic,
11163,5477,Arabic,Basic,
11164,5477,Tagalog,Intermediate,
11165,5477,Hebrew,Intermediate,
11166,5478,Sinhala,Basic,
11167,5479,Sinhala,Advanced,Test Score
11168,5480,Tamil,Intermediate,
11169,5480,Arabic,Intermediate,
11170,5481,English,Fluent,None
11171,5482,Tamil,Basic,
11172,5483,Korean,Advanced,Test Score
11173,5483,English,Fluent,Certificate
11174,5483,Sinhala,Advanced,None
11175,5484,Arabic,Basic,
11176,5485,English,Advanced,None
11177,5485,Hebrew,Intermediate,
11178,5486,English,Fluent,None
11179,5486,Japanese,Basic,
11180,5487,English,Basic,
11181,5488,Arabic,Basic,
11182,5489,English,Intermediate,
11183,5490,Tamil,Advanced,Certificate
11184,5490,Korean,Advanced,Certificate
11185,5490,English,Intermediate,
11186,5491,English,Basic,
11187,5491,Hebrew,Basic,
11188,5492,Arabic,Advanced,Certificate
11189,5492,English,Intermediate,
11190,5492,Italian,Fluent,Certificate
11191,5493,English,Advanced,Certificate
11192,5493,Arabic,Fluent,Test Score
11193,5494,English,Intermediate,
11194,5494,Arabic,Basic,
11195,5495,English,Fluent,None
11196,5496,Tamil,Basic,
11197,5496,Arabic,Intermediate,
11198,5496,Hebrew,Intermediate,
11199,5497,Tamil,Basic,
11200,5497,Arabic,Intermediate,
11201,5498,Arabic,Basic,
11202,5499,Tamil,Basic,
11203,5499,English,Basic,
11204,5499,Sinhala,Advanced,Certificate
11205,5500,Italian,Basic,
11206,5500,Arabic,Advanced,None
11207,5501,English,Basic,
11208,5501,Arabic,Intermediate,
11209,5502,Tamil,Basic,
11210,5502,Sinhala,Intermediate,
11211,5503,Tamil,Basic,
11212,5503,French,Basic,
11213,5503,Hebrew,Basic,
11214,5504,Hindi,Intermediate,
11215,5504,German,Intermediate,
11216,5505,English,Basic,
11217,5506,Korean,Intermediate,
11218,5506,English,Intermediate,
11219,5506,Arabic,Intermediate,
11220,5507,Arabic,Advanced,Certificate
11221,5508,English,Intermediate,
11222,5508,Japanese,Basic,
11223,5508,Hebrew,Intermediate,
11224,5509,Hindi,Fluent,None
11225,5509,English,Advanced,Test Score
11226,5509,Japanese,Intermediate,
11227,5510,Hindi,Intermediate,
11228,5510,Tamil,Intermediate,
11229,5510,Sinhala,Intermediate,
11230,5511,Arabic,Intermediate,
11231,5512,English,Advanced,Certificate
11232,5512,Arabic,Basic,
11233,5513,Tamil,Intermediate,
11234,5513,English,Basic,
11235,5514,Arabic,Advanced,Certificate
11236,5515,Tamil,Intermediate,
11237,5515,Sinhala,Intermediate,
11238,5516,English,Intermediate,
11239,5516,Arabic,Fluent,Test Score
11240,5517,English,Advanced,None
11241,5518,English,Basic,
11242,5518,Sinhala,Basic,
11243,5519,Italian,Intermediate,
11244,5519,English,Advanced,None
11245,5519,Arabic,Basic,
11246,5520,Tamil,Basic,
11247,5520,Korean,Advanced,None
11248,5520,Italian,Basic,
11249,5521,Tamil,Advanced,Certificate
11250,5521,English,Intermediate,
11251,5521,Arabic,Basic,
11252,5522,Tamil,Advanced,Test Score
11253,5523,Tamil,Basic,
11254,5523,Italian,Fluent,Test Score
11255,5523,Arabic,Intermediate,
11256,5523,Hebrew,Fluent,None
11257,5524,Hindi,Basic,
11258,5524,Korean,Intermediate,
11259,5524,English,Advanced,Test Score
11260,5524,Arabic,Basic,
11261,5525,Sinhala,Fluent,Test Score
11262,5525,Tamil,Advanced,Certificate
11263,5525,Hindi,Intermediate,
11264,5525,Hebrew,Basic,
11265,5526,German,Basic,
11266,5526,Tamil,Intermediate,
11267,5526,Arabic,Basic,
11268,5526,Japanese,Basic,
11269,5527,Tamil,Basic,
11270,5527,Arabic,Intermediate,
11271,5528,English,Basic,
11272,5528,Arabic,Advanced,None
11273,5529,English,Intermediate,
11274,5530,Hindi,Intermediate,
11275,5530,English,Basic,
11276,5531,English,Advanced,Test Score
11277,5532,English,Basic,
11278,5533,Arabic,Intermediate,
11279,5533,Hebrew,Fluent,Test Score
11280,5534,English,Basic,
11281,5534,Sinhala,Basic,
11282,5535,English,Basic,
11283,5535,Arabic,Basic,
11284,5535,Japanese,Basic,
11285,5536,Tamil,Intermediate,
11286,5536,English,Fluent,None
11287,5536,Arabic,Advanced,Certificate
11288,5537,German,Intermediate,
11289,5537,Tamil,Basic,
11290,5537,English,Basic,
11291,5538,Korean,Basic,
11292,5538,Arabic,Basic,
11293,5539,German,Basic,
11294,5539,Korean,Intermediate,
11295,5539,English,Intermediate,
11296,5539,Arabic,Intermediate,
11297,5540,Tamil,Advanced,Certificate
11298,5540,Hebrew,Fluent,Certificate
11299,5541,Korean,Basic,
11300,5541,English,Basic,
11301,5541,Hebrew,Basic,
11302,5542,English,Intermediate,
11303,5542,Arabic,Advanced,Test Score
11304,5542,Hebrew,Basic,
11305,5543,Tamil,Advanced,Certificate
11306,5543,English,Intermediate,
11307,5543,Italian,Advanced,None
11308,5544,Hindi,Advanced,Test Score
11309,5544,Hebrew,Basic,
11310,5545,English,Advanced,None
11311,5546,English,Basic,
11312,5546,Arabic,Basic,
11313,5547,Tamil,Basic,
11314,5548,French,Intermediate,
11315,5548,Tamil,Basic,
11316,5548,English,Basic,
11317,5549,Korean,Intermediate,
11318,5549,English,Fluent,Certificate
11319,5549,Arabic,Basic,
11320,5550,Tamil,Fluent,None
11321,5550,English,Basic,
11322,5550,Arabic,Intermediate,
11323,5551,Hindi,Intermediate,
11324,5551,English,Basic,
11325,5551,Arabic,Basic,
11326,5552,Hindi,Fluent,None
11327,5552,Tamil,Intermediate,
11328,5552,Arabic,Intermediate,
11329,5553,Tamil,Basic,
11330,5553,Korean,Fluent,Certificate
11331,5553,Sinhala,Basic,
11332,5554,Sinhala,Intermediate,
11333,5555,Arabic,Intermediate,
11334,5555,Italian,Basic,
11335,5555,Sinhala,Advanced,Test Score
11336,5556,Sinhala,Basic,
11337,5557,Tamil,Advanced,None
11338,5557,English,Basic,
11339,5557,Arabic,Basic,
11340,5558,Sinhala,Intermediate,
11341,5559,Tamil,Basic,
11342,5559,Arabic,Basic,
11343,5559,Hebrew,Basic,
11344,5560,Korean,Basic,
11345,5560,English,Basic,
11346,5560,Japanese,Advanced,Certificate
11347,5561,Arabic,Basic,
11348,5562,Hindi,Advanced,Certificate
11349,5562,English,Intermediate,
11350,5562,Arabic,Advanced,Certificate
11351,5563,English,Advanced,Test Score
11352,5563,Arabic,Advanced,Test Score
11353,5564,German,Fluent,Certificate
11354,5564,English,Basic,
11355,5564,Hebrew,Intermediate,
11356,5565,French,Basic,
11357,5565,Arabic,Intermediate,
11358,5566,Tamil,Basic,
11359,5566,Arabic,Basic,
11360,5566,Sinhala,Intermediate,
11361,5567,Korean,Basic,
11362,5568,German,Fluent,Test Score
11363,5568,Tamil,Intermediate,
11364,5569,Tamil,Intermediate,
11365,5569,English,Basic,
11366,5570,English,Basic,
11367,5570,Arabic,Advanced,Test Score
11368,5571,Tagalog,Advanced,Test Score
11369,5571,English,Intermediate,
11370,5571,Arabic,Intermediate,
11371,5571,Sinhala,Intermediate,
11372,5572,Tamil,Advanced,None
11373,5572,Arabic,Fluent,None
11374,5572,Sinhala,Intermediate,
11375,5573,Tamil,Advanced,Certificate
11376,5573,English,Advanced,None
11377,5574,Korean,Basic,
11378,5574,Arabic,Advanced,None
11379,5575,Tamil,Intermediate,
11380,5575,French,Basic,
11381,5575,Arabic,Basic,
11382,5575,Sinhala,Advanced,None
11383,5576,English,Intermediate,
11384,5577,Tamil,Basic,
11385,5578,English,Advanced,None
11386,5579,English,Basic,
11387,5580,Tamil,Basic,
11388,5580,Korean,Fluent,Certificate
11389,5580,Arabic,Basic,
11390,5581,Arabic,Intermediate,
11391,5581,Sinhala,Advanced,Test Score
11392,5582,English,Intermediate,
11393,5583,Korean,Intermediate,
11394,5583,English,Advanced,Test Score
11395,5583,Sinhala,Basic,
11396,5584,Arabic,Intermediate,
11397,5584,Japanese,Intermediate,
11398,5585,Hindi,Fluent,Test Score
11399,5585,Sinhala,Intermediate,
11400,5586,Tamil,Basic,
11401,5586,English,Intermediate,
11402,5586,Sinhala,Basic,
11403,5587,Tamil,Basic,
11404,5587,English,Fluent,Certificate
11405,5588,French,Basic,
11406,5588,English,Basic,
11407,5588,Sinhala,Advanced,Certificate
11408,5589,Arabic,Intermediate,
11409,5590,Arabic,Intermediate,
11410,5590,Sinhala,Basic,
11411,5591,Tamil,Advanced,Test Score
11412,5591,English,Basic,
11413,5591,Arabic,Advanced,None
11414,5592,Hindi,Fluent,Test Score
11415,5592,English,Basic,
11416,5593,Tamil,Basic,
11417,5593,English,Basic,
11418,5593,Sinhala,Intermediate,
11419,5594,Sinhala,Intermediate,
11420,5595,Arabic,Fluent,Certificate
11421,5596,English,Basic,
11422,5596,Arabic,Basic,
11423,5597,Tamil,Intermediate,
11424,5597,Arabic,Intermediate,
11425,5598,Arabic,Intermediate,
11426,5598,Hebrew,Basic,
11427,5599,German,Basic,
11428,5599,Arabic,Basic,
11429,5599,Sinhala,Advanced,None
11430,5600,Hindi,Intermediate,
11431,5600,Tamil,Fluent,Certificate
11432,5600,Arabic,Intermediate,
11433,5601,English,Basic,
11434,5602,Arabic,Intermediate,
11435,5603,Hindi,Basic,
11436,5603,Tamil,Basic,
11437,5603,Arabic,Advanced,None
11438,5604,Arabic,Basic,
11439,5605,Tamil,Basic,
11440,5605,Korean,Basic,
11441,5605,English,Basic,
11442,5606,English,Intermediate,
11443,5606,Arabic,Advanced,Certificate
11444,5607,English,Intermediate,
11445,5608,Tamil,Advanced,None
11446,5608,English,Intermediate,
11447,5608,Sinhala,Intermediate,
11448,5609,Tamil,Basic,
11449,5610,Hindi,Advanced,None
11450,5610,English,Basic,
11451,5611,Hindi,Basic,
11452,5611,Italian,Advanced,Test Score
11453,5611,Sinhala,Advanced,None
11454,5612,English,Fluent,None
11455,5613,Tamil,Intermediate,
11456,5613,Korean,Intermediate,
11457,5613,Tagalog,Intermediate,
11458,5614,English,Intermediate,
11459,5615,Arabic,Intermediate,
11460,5615,English,Advanced,None
11461,5615,Italian,Basic,
11462,5616,Tamil,Intermediate,
11463,5616,French,Fluent,Certificate
11464,5616,Hebrew,Basic,
11465,5617,Korean,Basic,
11466,5617,English,Advanced,None
11467,5618,Sinhala,Advanced,Certificate
11468,5619,English,Intermediate,
11469,5619,Arabic,Basic,
11470,5620,English,Fluent,Test Score
11471,5621,Arabic,Fluent,Certificate
11472,5622,Hindi,Advanced,Test Score
11473,5622,English,Basic,
11474,5623,English,Basic,
11475,5624,English,Basic,
11476,5625,Arabic,Intermediate,
11477,5626,Hebrew,Basic,
11478,5627,Sinhala,Intermediate,
11479,5628,Tamil,Intermediate,
11480,5628,English,Fluent,None
11481,5628,Hebrew,Basic,
11482,5629,Hindi,Basic,
11483,5630,English,Basic,
11484,5631,Hebrew,Basic,
11485,5632,Arabic,Intermediate,
11486,5632,Hebrew,Intermediate,
11487,5633,English,Intermediate,
11488,5634,Sinhala,Intermediate,
11489,5635,English,Intermediate,
11490,5635,Sinhala,Basic,
11491,5636,Tamil,Basic,
11492,5636,English,Basic,
11493,5636,Sinhala,Basic,
11494,5637,English,Basic,
11495,5637,Japanese,Advanced,Certificate
11496,5638,Sinhala,Basic,
11497,5639,Tamil,Basic,
11498,5639,English,Basic,
11499,5640,German,Basic,
11500,5640,Tamil,Intermediate,
11501,5640,Italian,Intermediate,
11502,5641,Tamil,Advanced,None
11503,5641,Arabic,Intermediate,
11504,5642,Arabic,Basic,
11505,5642,Sinhala,Intermediate,
11506,5643,English,Intermediate,
11507,5644,Arabic,Fluent,Certificate
11508,5645,Tamil,Advanced,None
11509,5645,English,Intermediate,
11510,5645,Sinhala,Intermediate,
11511,5646,Arabic,Advanced,Test Score
11512,5647,Hebrew,Intermediate,
11513,5647,Sinhala,Intermediate,
11514,5648,Arabic,Basic,
11515,5648,Italian,Fluent,None
11516,5649,Arabic,Basic,
11517,5650,Arabic,Basic,
11518,5651,Hindi,Advanced,Certificate
11519,5651,Tamil,Intermediate,
11520,5651,English,Basic,
11521,5651,Italian,Fluent,Test Score
11522,5652,Hindi,Basic,
11523,5653,Arabic,Advanced,None
11524,5654,Hindi,Advanced,Test Score
11525,5654,English,Basic,
11526,5655,German,Intermediate,
11527,5655,English,Intermediate,
11528,5656,Arabic,Intermediate,
11529,5657,English,Fluent,None
11530,5657,Hebrew,Basic,
11531,5658,Japanese,Basic,
11532,5659,Tagalog,Basic,
11533,5659,Arabic,Basic,
11534,5660,English,Advanced,None
11535,5660,Sinhala,Basic,
11536,5661,Tamil,Basic,
11537,5661,English,Intermediate,
11538,5661,Japanese,Advanced,Test Score
11539,5661,Hebrew,Basic,
11540,5662,English,Intermediate,
11541,5662,Arabic,Basic,
11542,5663,Arabic,Advanced,Test Score
11543,5663,Sinhala,Intermediate,
11544,5664,Arabic,Intermediate,
11545,5665,English,Basic,
11546,5666,Arabic,Basic,
11547,5667,Arabic,Intermediate,
11548,5667,Japanese,Advanced,None
11549,5668,Arabic,Intermediate,
11550,5668,Sinhala,Fluent,Test Score
11551,5669,Tamil,Fluent,Certificate
11552,5669,Korean,Intermediate,
11553,5669,Arabic,Basic,
11554,5669,Sinhala,Advanced,Certificate
11555,5670,Hindi,Basic,
11556,5670,Tamil,Fluent,Test Score
11557,5670,English,Advanced,None
11558,5671,Japanese,Fluent,None
11559,5672,Tamil,Fluent,Test Score
11560,5672,Japanese,Advanced,Test Score
11561,5672,Sinhala,Intermediate,
11562,5673,Tamil,Basic,
11563,5674,Arabic,Fluent,None
11564,5674,Hebrew,Basic,
11565,5675,English,Intermediate,
11566,5676,English,Basic,
11567,5677,Arabic,Fluent,Test Score
11568,5678,English,Fluent,Test Score
11569,5678,Sinhala,Basic,
11570,5679,English,Advanced,None
11571,5679,Sinhala,Intermediate,
11572,5680,Arabic,Basic,
11573,5681,Hebrew,Advanced,None
11574,5681,Arabic,Intermediate,
11575,5681,Sinhala,Basic,
11576,5682,Tamil,Basic,
11577,5682,English,Basic,
11578,5683,Tamil,Intermediate,
11579,5683,English,Basic,
11580,5684,English,Advanced,None
11581,5684,Arabic,Intermediate,
11582,5685,Arabic,Basic,
11583,5686,Tamil,Basic,
11584,5686,Italian,Intermediate,
11585,5686,Sinhala,Advanced,Test Score
11586,5687,English,Basic,
11587,5687,Sinhala,Intermediate,
11588,5688,Arabic,Intermediate,
11589,5688,Hebrew,Basic,
11590,5689,English,Intermediate,
11591,5689,Arabic,Basic,
11592,5689,Sinhala,Basic,
11593,5690,Tagalog,Intermediate,
11594,5690,English,Basic,
11595,5690,Japanese,Intermediate,
11596,5690,Hebrew,Advanced,Certificate
11597,5691,Hebrew,Basic,
11598,5692,English,Intermediate,
11599,5692,Sinhala,Basic,
11600,5693,Tamil,Intermediate,
11601,5693,Arabic,Basic,
11602,5694,Tamil,Advanced,Certificate
11603,5695,English,Basic,
11604,5695,Arabic,Basic,
11605,5696,Arabic,Advanced,Certificate
11606,5696,Sinhala,Basic,
11607,5697,Korean,Basic,
11608,5697,Sinhala,Advanced,None
11609,5698,Arabic,Basic,
11610,5699,English,Intermediate,
11611,5700,Korean,Intermediate,
11612,5700,English,Fluent,None
11613,5701,Tagalog,Intermediate,
11614,5702,Arabic,Advanced,Certificate
11615,5703,Japanese,Basic,
11616,5703,English,Basic,
11617,5703,Arabic,Intermediate,
11618,5703,Sinhala,Advanced,None
11619,5704,German,Intermediate,
11620,5704,Sinhala,Basic,
11621,5705,Korean,Basic,
11622,5705,Hebrew,Intermediate,
11623,5706,Korean,Advanced,Certificate
11624,5706,English,Fluent,None
11625,5706,Japanese,Intermediate,
11626,5707,Arabic,Basic,
11627,5707,Japanese,Fluent,Certificate
11628,5708,English,Basic,
11629,5708,Japanese,Basic,
11630,5709,English,Intermediate,
11631,5709,Japanese,Basic,
11632,5709,Hebrew,Advanced,Test Score
11633,5710,English,Basic,
11634,5711,Arabic,Intermediate,
11635,5712,English,Intermediate,
11636,5712,Arabic,Basic,
11637,5713,Hindi,Advanced,Certificate
11638,5713,English,Intermediate,
11639,5713,Sinhala,Advanced,None
11640,5714,Sinhala,Intermediate,
11641,5715,English,Basic,
11642,5715,Arabic,Intermediate,
11643,5716,Sinhala,Basic,
11644,5717,German,Intermediate,
11645,5717,Tamil,Intermediate,
11646,5717,English,Advanced,None
11647,5718,Tamil,Advanced,Certificate
11648,5719,Tamil,Fluent,Certificate
11649,5719,English,Basic,
11650,5719,Arabic,Basic,
11651,5720,English,Advanced,Certificate
11652,5720,Arabic,Basic,
11653,5721,English,Basic,
11654,5722,Tamil,Basic,
11655,5722,Arabic,Basic,
11656,5722,Sinhala,Advanced,Test Score
11657,5723,Arabic,Basic,
11658,5724,Arabic,Basic,
11659,5725,Arabic,Advanced,Test Score
11660,5725,Sinhala,Basic,
11661,5726,Hindi,Basic,
11662,5726,English,Basic,
11663,5727,French,Advanced,Certificate
11664,5727,Arabic,Basic,
11665,5728,English,Fluent,None
11666,5728,Arabic,Basic,
11667,5728,Japanese,Advanced,Certificate
11668,5729,English,Advanced,Certificate
11669,5730,English,Basic,
11670,5731,English,Basic,
11671,5732,English,Basic,
11672,5732,Arabic,Basic,
11673,5733,Hebrew,Basic,
11674,5734,English,Advanced,Test Score
11675,5734,Arabic,Intermediate,
11676,5734,Sinhala,Advanced,Certificate
11677,5735,Tamil,Advanced,Test Score
11678,5735,Arabic,Basic,
11679,5736,English,Basic,
11680,5736,Arabic,Basic,
11681,5736,Sinhala,Basic,
11682,5737,Hebrew,Basic,
11683,5738,Arabic,Fluent,Test Score
11684,5738,Sinhala,Intermediate,
11685,5739,Korean,Intermediate,
11686,5739,English,Intermediate,
11687,5740,English,Basic,
11688,5740,Tagalog,Basic,
11689,5741,Korean,Basic,
11690,5741,English,Intermediate,
11691,5742,Hindi,Intermediate,
11692,5742,Arabic,Basic,
11693,5742,Sinhala,Basic,
11694,5743,Tamil,Basic,
11695,5743,Arabic,Advanced,Test Score
11696,5743,Sinhala,Fluent,None
11697,5744,Hindi,Intermediate,
11698,5744,Tamil,Intermediate,
11699,5744,English,Fluent,Test Score
11700,5744,Arabic,Advanced,None
11701,5745,English,Basic,
11702,5746,Hindi,Basic,
11703,5746,English,Intermediate,
11704,5747,Japanese,Intermediate,
11705,5748,Tamil,Basic,
11706,5748,Japanese,Intermediate,
11707,5749,English,Basic,
11708,5750,English,Intermediate,
11709,5750,Arabic,Intermediate,
11710,5751,English,Basic,
11711,5751,Italian,Intermediate,
11712,5752,Sinhala,Basic,
11713,5752,English,Basic,
11714,5752,Arabic,Advanced,Test Score
11715,5752,Japanese,Basic,
11716,5753,Hebrew,Intermediate,
11717,5753,English,Basic,
11718,5753,Sinhala,Advanced,None
11719,5754,English,Basic,
11720,5754,Sinhala,Intermediate,
11721,5755,English,Intermediate,
11722,5756,English,Basic,
11723,5756,Arabic,Intermediate,
11724,5756,Sinhala,Basic,
11725,5757,Hindi,Intermediate,
11726,5757,Tamil,Intermediate,
11727,5757,Arabic,Intermediate,
11728,5758,English,Fluent,None
11729,5758,Arabic,Advanced,Certificate
11730,5759,English,Basic,
11731,5759,Hebrew,Advanced,Certificate
11732,5760,English,Advanced,Certificate
11733,5760,Arabic,Intermediate,
11734,5760,Sinhala,Intermediate,
11735,5761,Hindi,Fluent,Test Score
11736,5761,English,Fluent,Certificate
11737,5762,Arabic,Basic,
11738,5763,English,Intermediate,
11739,5764,German,Basic,
11740,5764,Tamil,Intermediate,
11741,5764,French,Intermediate,
11742,5764,Arabic,Fluent,Certificate
11743,5765,Arabic,Advanced,Test Score
11744,5765,Korean,Basic,
11745,5765,English,Basic,
11746,5765,Tagalog,Basic,
11747,5766,Tamil,Basic,
11748,5766,English,Basic,
11749,5766,Arabic,Fluent,None
11750,5767,Hindi,Basic,
11751,5767,Japanese,Fluent,Certificate
11752,5767,Sinhala,Basic,
11753,5768,English,Basic,
11754,5768,Sinhala,Basic,
11755,5769,Tamil,Basic,
11756,5769,Arabic,Basic,
11757,5770,Arabic,Basic,
11758,5771,English,Intermediate,
11759,5771,Arabic,Basic,
11760,5772,Hindi,Intermediate,
11761,5772,Tamil,Fluent,None
11762,5772,Arabic,Advanced,None
11763,5773,Tamil,Fluent,Test Score
11764,5773,Sinhala,Basic,
11765,5774,Hebrew,Basic,
11766,5774,English,Basic,
11767,5774,Arabic,Fluent,Certificate
11768,5774,Sinhala,Basic,
11769,5775,Tamil,Advanced,Certificate
11770,5775,Sinhala,Basic,
11771,5776,English,Advanced,Test Score
11772,5776,Arabic,Advanced,Certificate
11773,5777,English,Advanced,Certificate
11774,5777,Arabic,Intermediate,
11775,5778,English,Basic,
11776,5778,Arabic,Fluent,Certificate
11777,5779,Tamil,Advanced,None
11778,5780,English,Intermediate,
11779,5781,English,Basic,
11780,5781,Italian,Basic,
11781,5782,English,Basic,
11782,5782,Japanese,Basic,
11783,5783,Arabic,Intermediate,
11784,5784,Hindi,Fluent,Test Score
11785,5784,English,Intermediate,
11786,5785,Tamil,Intermediate,
11787,5785,Korean,Advanced,None
11788,5785,Arabic,Basic,
11789,5786,Arabic,Advanced,None
11790,5786,Sinhala,Basic,
11791,5787,English,Basic,
11792,5787,Arabic,Basic,
11793,5788,Arabic,Basic,
11794,5789,Tamil,Basic,
11795,5789,Korean,Advanced,Certificate
11796,5789,English,Intermediate,
11797,5789,Arabic,Fluent,Test Score
11798,5790,Tagalog,Advanced,Certificate
11799,5791,Hebrew,Intermediate,
11800,5792,English,Basic,
11801,5792,Arabic,Fluent,Test Score
11802,5793,English,Intermediate,
11803,5793,Arabic,Basic,
11804,5793,Sinhala,Basic,
11805,5794,Tamil,Intermediate,
11806,5795,Tamil,Intermediate,
11807,5795,Korean,Advanced,Certificate
11808,5795,English,Intermediate,
11809,5795,Arabic,Basic,
11810,5796,Arabic,Intermediate,
11811,5797,English,Basic,
11812,5797,Arabic,Intermediate,
11813,5798,English,Basic,
11814,5798,Hebrew,Basic,
11815,5799,English,Basic,
11816,5800,Korean,Basic,
11817,5800,Arabic,Advanced,Test Score
11818,5801,Tamil,Advanced,Test Score
11819,5802,English,Intermediate,
11820,5802,Arabic,Basic,
11821,5803,Arabic,Intermediate,
11822,5803,Sinhala,Fluent,Certificate
11823,5804,Tamil,Basic,
11824,5804,English,Advanced,None
